id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,hour_of_day,day_of_week
1058404704306225286,0,2014-10-25 17:00:00,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,e5080c9d,b3dec7af,1,0,21816,320,50,2519,1,171,100191,71,17,Saturday
11296444128978528334,0,2014-10-25 17:00:00,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f6afa35b,1f0bc64f,1,0,20345,300,250,2331,2,39,100071,23,17,Saturday
11531076787867217694,1,2014-10-25 17:00:00,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,afb546aa,d787e91b,1,0,21594,320,50,2478,3,167,100081,23,17,Saturday
12161533663391148244,0,2014-10-25 17:00:00,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9142ec91,7abbbd5c,1,0,16615,320,50,1863,3,39,100188,23,17,Saturday
12284300965886747482,0,2014-10-25 17:00:00,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6393716f,84ebbcd4,1,0,20632,320,50,2374,3,39,-1,23,17,Saturday
12835589523818398016,0,2014-10-25 17:00:00,1005,0,ff361da0,6dbd48f0,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,0fadd2fe,1,0,6392,320,50,547,3,47,-1,23,17,Saturday
13047051120339254395,0,2014-10-25 17:00:00,1005,0,35584290,880a1c2d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6484f448,8a4875bd,1,0,17239,320,50,1973,3,39,100119,23,17,Saturday
13115891810804821531,1,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ef40a7d0,23885c9e,1,0,20108,320,50,2299,2,1327,100084,52,17,Saturday
13209324897920088408,0,2014-10-25 17:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,39e188be,ac221d6c,1,0,16615,320,50,1863,3,39,-1,23,17,Saturday
14302110700649171381,1,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e99c4df5,3bd9e8e7,1,0,15705,320,50,1722,0,35,-1,79,17,Saturday
14670328759742020601,0,2014-10-25 17:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e6d84c51,6f21a189,1,0,19950,320,50,1800,3,167,100081,23,17,Saturday
14937205083681645415,0,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1b133a5f,c6263d8a,1,0,15708,320,50,1722,0,35,-1,79,17,Saturday
15175490309420345957,0,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e6f6ab0f,7aecdc8d,1,0,15703,320,50,1722,0,35,-1,79,17,Saturday
1530180264206232176,0,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,19688459,1aa0e912,1,0,15701,320,50,1722,0,35,-1,79,17,Saturday
15548894048574670584,0,2014-10-25 17:00:00,1002,0,066a0884,f2303555,50e219e0,ecad2386,7801e8d9,07d7df22,a28429b0,d35d2a82,28e69561,0,0,19665,320,50,2253,2,303,-1,52,17,Saturday
15952892116644803376,0,2014-10-25 17:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b3600c5,5096d134,1,0,17753,320,50,1993,2,1063,100084,33,17,Saturday
16431434764518591418,0,2014-10-25 17:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,5538673a,aa069534,1,0,22324,320,50,2576,1,161,100193,71,17,Saturday
16642169011200593231,0,2014-10-25 17:00:00,1005,0,14c5faa4,30518255,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,db88ea10,af8f2721,1,0,17239,320,50,1973,3,39,-1,23,17,Saturday
16783935859327132428,0,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c46d5772,1ccc7835,1,0,15702,320,50,1722,0,35,100084,79,17,Saturday
17084256148256841982,1,2014-10-25 17:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,175c0717,1b3925ae,1,0,17747,320,50,1974,2,39,-1,33,17,Saturday
17701216008795228599,1,2014-10-25 17:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b9c31f9f,42a5d6ce,1,0,17264,320,50,1872,3,39,-1,23,17,Saturday
18419316458681537138,0,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,7ac6007f,1,2,15699,320,50,1722,0,35,-1,79,17,Saturday
1930679172012046675,0,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,ecb851b2,1,0,15702,320,50,1722,0,35,-1,79,17,Saturday
2236496166448546284,0,2014-10-25 17:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,d994f6a4,96629d1d,1,0,21667,320,50,2494,3,39,100144,112,17,Saturday
2607191266576813021,1,2014-10-25 17:00:00,1005,0,54e6fb06,91dd76e0,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fc8ee724,be74e6fe,1,0,16615,320,50,1863,3,39,-1,23,17,Saturday
2622338447044670414,0,2014-10-25 17:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,4e2ba6c4,3abdeff0,e26d06c8,1,3,377,320,50,112,3,1319,-1,15,17,Saturday
3213339352568419471,0,2014-10-25 17:00:00,1005,1,f0ee33c5,9cf7de2f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6208ed7e,0eb711ec,1,0,16208,320,50,1800,3,167,100081,23,17,Saturday
3591827214307788270,1,2014-10-25 17:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,58d751ee,5ef191d3,1,0,20251,320,50,2323,0,687,100081,48,17,Saturday
3793536485816378644,0,2014-10-25 17:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,41c1ea23,2692a96a,1,3,21189,320,50,2424,1,161,100190,71,17,Saturday
425193974263368729,0,2014-10-25 17:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,5ddc42f5,0690387a,1f0bc64f,1,0,16615,320,50,1863,3,39,-1,23,17,Saturday
4320597791712887152,0,2014-10-25 17:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,865f742c,b9b66aec,1,0,19771,320,50,2227,0,679,-1,48,17,Saturday
4469556897638326242,0,2014-10-25 17:00:00,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bc6d55eb,ad328c4d,1,0,20634,320,50,2374,3,39,100148,23,17,Saturday
5012648763539951925,0,2014-10-25 17:00:00,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,594d8a13,be6db1d7,1,0,20632,320,50,2374,3,39,100148,23,17,Saturday
526290004442007418,1,2014-10-25 17:00:00,1005,0,a1da74c0,121dec7d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eaeae047,fa61e8fe,1,0,17239,320,50,1973,3,39,-1,23,17,Saturday
5369079413603736709,0,2014-10-25 17:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,15ec8d83,2cd8ff6d,1,0,17747,320,50,1974,2,39,-1,33,17,Saturday
572801076793829762,1,2014-10-25 17:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c4c043b0,a0f5f879,1,0,16615,320,50,1863,3,39,-1,23,17,Saturday
6662953324381886826,0,2014-10-25 17:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eca1c6f9,1f0bc64f,1,0,15699,320,50,1722,0,35,100083,79,17,Saturday
7972757601279288776,0,2014-10-25 17:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,49c691ca,68d970a2,f07e20f8,4,0,15708,320,50,1722,0,35,-1,79,17,Saturday
8935470848698682094,0,2014-10-25 17:00:00,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73dc53a2,74b0fc2c,1,0,17863,300,250,2036,3,47,-1,156,17,Saturday
9161797678902477102,0,2014-10-25 17:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,7501308e,981edffc,1,3,21803,320,50,2515,1,161,100193,71,17,Saturday
9239964025986419637,1,2014-10-25 17:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,829b8b3d,7abbbd5c,1,0,16687,320,50,1872,3,39,-1,23,17,Saturday
9263982643869371185,1,2014-10-25 17:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e5c309a2,7abbbd5c,1,0,20634,320,50,2374,3,39,-1,23,17,Saturday
9478169509018113751,0,2014-10-25 17:00:00,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,62175efe,d4897fef,1,0,19950,320,50,1800,3,167,100077,23,17,Saturday
10227541820963411772,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,30b38828,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79,18,Saturday
10419804242766061191,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f9e9bf5b,76dc4769,1,0,15702,320,50,1722,0,35,100083,79,18,Saturday
1068697268975400443,0,2014-10-25 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7fad91e6,c6009a55,1,0,20634,320,50,2374,3,39,-1,23,18,Saturday
10778265954468598719,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,085ca17a,4ea23a13,1,0,22254,320,50,2545,0,167,-1,221,18,Saturday
1079985335020514525,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,b78e6543,1,0,15703,320,50,1722,0,35,-1,79,18,Saturday
10902467534322003423,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7e6d8ac6,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52,18,Saturday
1157036223801667286,0,2014-10-25 18:00:00,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b295965c,a0f5f879,1,0,17875,320,50,2036,3,47,100013,156,18,Saturday
11590165525304691001,0,2014-10-25 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26612e38,77bf3c3c,1,2,17747,320,50,1974,2,39,-1,33,18,Saturday
11708792573093500530,1,2014-10-25 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,de3e78fc,779d90c2,1,0,20392,320,50,2340,3,1065,100111,159,18,Saturday
11725486138820526225,0,2014-10-25 18:00:00,1005,0,1d8321a3,31eace6b,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,bc91dc42,fa202956,1,0,22154,320,50,2552,3,167,100200,23,18,Saturday
11803409618406050626,0,2014-10-25 18:00:00,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,dd4fb97c,b41acf3e,766b28b3,0,0,21789,320,50,2512,2,291,-1,52,18,Saturday
1190900612867915120,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,c9f0fe0c,f4fffcd0,1,0,20508,320,50,2351,3,163,-1,61,18,Saturday
11924103843512255891,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,57c3af6e,f51246a7,1,0,22324,320,50,2576,1,161,100190,71,18,Saturday
12062652272639065854,1,2014-10-25 18:00:00,1002,0,89f5c4bb,6dd00f44,50e219e0,ecad2386,7801e8d9,07d7df22,1d28bf12,2d5bc05e,766b28b3,0,0,21789,320,50,2512,2,291,-1,52,18,Saturday
12130971422248434319,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,e24c8b65,1,2,15707,320,50,1722,0,35,-1,79,18,Saturday
12214802885935069233,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,53edddf2,c6263d8a,1,0,15703,320,50,1722,0,35,-1,79,18,Saturday
1310741809319278279,0,2014-10-25 18:00:00,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9ce2ba0c,6f21a189,1,0,20632,320,50,2374,3,39,-1,23,18,Saturday
13351786632510699694,0,2014-10-25 18:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,2cac7379,a804726c,f07e20f8,4,0,21776,320,50,2509,0,553,100151,101,18,Saturday
13517291905925313356,1,2014-10-25 18:00:00,1005,0,05b69cd5,06abd7b4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0330a66e,d4897fef,1,0,16989,320,50,1926,2,39,-1,13,18,Saturday
13727492221678183338,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3236936c,c144e605,1,0,15704,320,50,1722,0,35,100084,79,18,Saturday
13904135895901276698,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,3fc1b58b,e981565c,1,0,4687,320,50,423,2,39,100148,32,18,Saturday
13998005910374076490,0,2014-10-25 18:00:00,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f8315352,76dc4769,1,0,19950,320,50,1800,3,167,-1,23,18,Saturday
14281220471471414285,0,2014-10-25 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,89dda4b6,8a4875bd,1,0,20394,320,50,2340,3,1065,100111,159,18,Saturday
14580770766139658812,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,745c1eb3,496515fa,1,3,21191,320,50,2424,1,161,100193,71,18,Saturday
15795249371877405762,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,8d57c303,2d3a8aa6,24f6b932,1,3,377,320,50,112,3,1319,100221,15,18,Saturday
15902290747596751341,0,2014-10-25 18:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5c0cb1a,6e1e2240,1,0,16208,320,50,1800,3,167,100075,23,18,Saturday
16170885643434054223,1,2014-10-25 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,df8956ba,89416188,1,0,20632,320,50,2374,3,39,-1,23,18,Saturday
16812513965551722735,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b2cbf748,054c8edf,1,3,21191,320,50,2424,1,161,100192,71,18,Saturday
16963830801048583283,1,2014-10-25 18:00:00,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0450c0dd,be6db1d7,1,0,19950,320,50,1800,3,167,100077,23,18,Saturday
17258737762255070983,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cdf3ff72,d787e91b,1,0,20108,320,50,2299,2,1327,100084,52,18,Saturday
17761070032235089491,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,5ac210e2,cdf6ea96,1,0,4687,320,50,423,2,39,100148,32,18,Saturday
17790801208497589180,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,53aa7f4b,ad63ec9b,0f2161f8,0e1a317c,5f81e6b4,a264bba3,1,5,20984,320,50,2371,0,551,100215,46,18,Saturday
18356640518321177117,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,80fa713e,7ac6007f,1,2,21196,320,50,2425,1,427,-1,71,18,Saturday
212904131103233964,0,2014-10-25 18:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d6d9021b,5db079b5,1,2,17653,300,250,1994,2,39,-1,33,18,Saturday
2587614620791326331,0,2014-10-25 18:00:00,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0760de1,f60c2fd3,1,0,20392,320,50,2340,3,1065,100111,159,18,Saturday
2996429763203930989,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,e83e16ff,2692a96a,1,3,21189,320,50,2424,1,161,100192,71,18,Saturday
3730040415240438751,1,2014-10-25 18:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,02147d22,f0e794f8,1,0,17653,300,250,1994,2,39,100084,33,18,Saturday
4050627297364210102,0,2014-10-25 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,03a9284e,0eb711ec,1,0,4687,320,50,423,2,39,100148,32,18,Saturday
4512293833301272302,1,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b106b33a,65c93b38,1,0,22261,320,50,2545,0,167,100084,221,18,Saturday
4974745705614622139,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,80c39f7a,e1eae715,1,3,21189,320,50,2424,1,161,100192,71,18,Saturday
5162412402310348960,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,388d9bfb,2347f47a,cef3e649,cf59e8ca,7f78c42e,fce66524,1,3,15829,320,480,1740,3,943,100059,100,18,Saturday
5265610974085982959,0,2014-10-25 18:00:00,1005,0,d7f3460b,f7570339,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b39fb8b,05b9fa1b,1,0,17239,320,50,1973,3,39,100166,23,18,Saturday
5364851260897693812,0,2014-10-25 18:00:00,1002,0,805d7074,3a1a5671,50e219e0,ecad2386,7801e8d9,07d7df22,ee752fff,07e4d1b7,6f856677,0,0,22550,300,50,2602,0,163,100084,182,18,Saturday
5790218761071531045,0,2014-10-25 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,123193fc,fce66524,1,0,4687,320,50,423,2,39,100148,32,18,Saturday
6011808555811838611,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,385c8e6f,2ea4f8ba,1,0,22322,320,50,2576,1,161,100189,71,18,Saturday
639178838636259738,1,2014-10-25 18:00:00,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c4126037,daa861e9,1,0,19771,320,50,2227,0,679,-1,48,18,Saturday
6731216037644158824,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a88fd1a4,8a4875bd,1,0,15705,320,50,1722,0,35,100084,79,18,Saturday
831198945567297495,0,2014-10-25 18:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f3242cb6,fbc27727,1,0,20093,300,250,2295,2,35,100075,23,18,Saturday
8359154284490478851,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dd882e89,d5db24c3,1,0,15701,320,50,1722,0,35,-1,79,18,Saturday
8569059585825400430,0,2014-10-25 18:00:00,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,89f570a8,d787e91b,1,0,6393,320,50,547,3,47,100084,23,18,Saturday
9501717982892615795,0,2014-10-25 18:00:00,1005,0,4d933a39,de0f0f82,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e7247d8a,be74e6fe,1,0,17239,320,50,1973,3,39,100148,23,18,Saturday
9564996755082916045,0,2014-10-25 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,c9b7309b,1f0bc64f,1,0,20633,320,50,2374,3,39,-1,23,18,Saturday
9584676799882683224,0,2014-10-25 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a0667118,1f0bc64f,1,0,15707,320,50,1722,0,35,-1,79,18,Saturday
9757322744276401913,0,2014-10-25 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51b57f13,83ed0b87,1,0,20392,320,50,2340,3,1065,100111,159,18,Saturday
9833781516970283783,0,2014-10-25 18:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,beb574be,76dc4769,1,0,19950,320,50,1800,3,167,-1,23,18,Saturday
10467880130644762043,0,2014-10-25 19:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,414744f1,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23,19,Saturday
10664524210317360275,0,2014-10-25 19:00:00,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6d24983d,1aa0e912,1,0,17654,300,250,1994,2,39,-1,33,19,Saturday
11423862605997270375,0,2014-10-25 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,1d1151e1,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61,19,Saturday
11424846046305743492,0,2014-10-25 19:00:00,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d633995c,1f0bc64f,1,0,20392,320,50,2340,3,1065,100111,159,19,Saturday
12722707974100178701,0,2014-10-25 19:00:00,1005,0,b03fedc9,eb88a226,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e03667c7,0f006548,1,0,22221,320,50,2560,3,43,100182,61,19,Saturday
13619372561530074179,0,2014-10-25 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,6c763d49,496515fa,1,3,21191,320,50,2424,1,161,100190,71,19,Saturday
14399312446755417025,0,2014-10-25 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,8dbc921a,d9b5648e,0f2161f8,a99f214a,b35a9091,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61,19,Saturday
14605876388126644454,0,2014-10-25 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,702980a2,be74e6fe,1,0,22254,320,50,2545,0,167,100084,221,19,Saturday
14894176892329283779,1,2014-10-25 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dc49c9eb,80b1a1d2,1,0,4687,320,50,423,2,39,100148,32,19,Saturday
15585571509549313537,0,2014-10-25 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b2a45afa,3bd9e8e7,1,0,22258,320,50,2545,0,167,100083,221,19,Saturday
16315211923535987264,1,2014-10-25 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5af9f2c6,4ea23a13,1,0,21687,320,50,2495,2,167,-1,23,19,Saturday
16548157489811768398,0,2014-10-25 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,93ead2ea,d8ae591b,1,0,17747,320,50,1974,2,39,-1,33,19,Saturday
17978652740167555230,1,2014-10-25 19:00:00,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,97cfbc73,0e010a30,1,0,16615,320,50,1863,3,39,100119,23,19,Saturday
2735394854498656508,0,2014-10-25 19:00:00,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4eba2f7f,36b8f4c5,1,0,19771,320,50,2227,0,679,-1,48,19,Saturday
3648606872583438278,1,2014-10-25 19:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,55883af6,4ea23a13,1,0,17614,320,50,1993,2,1063,-1,33,19,Saturday
3927458223159157726,0,2014-10-25 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,b589fe67,aad45b01,1,0,20984,320,50,2371,0,551,100215,46,19,Saturday
4034597931068263367,0,2014-10-25 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,96e05454,3c3d7cea,be74e6fe,1,3,21195,320,50,2425,1,427,100012,71,19,Saturday
461700877010105390,0,2014-10-25 19:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cefc65fa,1f0bc64f,1,0,17654,300,250,1994,2,39,-1,33,19,Saturday
60183082419236561,0,2014-10-25 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c45346b0,3bd9e8e7,1,0,22254,320,50,2545,0,167,100084,221,19,Saturday
6451250589298205116,1,2014-10-25 19:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,19bc0b7b,7801e8d9,0f2161f8,0f34f37c,9b2ddda5,f07e20f8,4,0,12472,320,50,1272,3,303,100188,15,19,Saturday
7047558708954221427,0,2014-10-25 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4acaf05a,496515fa,1,3,21189,320,50,2424,1,161,100193,71,19,Saturday
7156537538462176470,1,2014-10-25 19:00:00,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30602ae7,1f0bc64f,1,0,21679,320,50,2495,2,167,100101,23,19,Saturday
